OrderID,OrderDate,Region,Category,UnitsSold,UnitPrice,Revenue
1455,2026-01-05,north,Clothing,45.0,11.0,495.0
1456,2026-04-13,south,Sports,25.0,124.39,3109.75
1457,2026-07-15,West,Home & Kitchen,33.0,488.06,16105.98
1458,2026-01-06,north,Electronics,38.0,401.76,15266.88
1459,2026-04-19,south,Home & Kitchen,41.0,479.99,19679.59
1460,2026-04-26,South,CLOTHING,,246.49,1971.92
1461,2026-04-04,East,Beauty,11.0,59.32,652.52
1462,2026-02-16,North,SPORTS,22.0,276.24,6077.28
1463,2026-04-09,North,Electronics,24.0,229.92,5518.08
1464,2026-02-24,,Sports,41.0,422.96,
1465,2026-06-17,East,CLOTHING,17.0,53.55,910.35
1466,2026-02-21,East,Sports,12.0,246.68,2960.16
1467,2026-05-24,East,Electronics,46.0,79.27,3646.42
1468,2026-01-13,East,Clothing,32.0,165.71,5302.72
1469,2026-04-24,North,Sports,15.0,369.99,5549.85
1470,2026-05-04,north,Beauty,16.0,240.63,3850.08
1471,2026-04-16,South,Clothing,22.0,191.06,4203.32
1472,2026-06-07,south,Clothing,28.0,200.27,5607.56
1473,2026-05-27,East,Beauty,20.0,232.43,4648.6
1474,2026-05-25,East,Home & Kitchen,33.0,393.58,12988.14
1475,2026-04-30,East,Electronics,10.0,446.58,4465.8
1476,2026-03-04,south,Home & Kitchen,40.0,477.89,19115.6
1477,2026-01-19,West,Sports,32.0,394.52,12624.64
1478,2026-04-02,West,BEAUTY,33.0,161.13,5317.29
1479,2026-02-27,South,Home & Kitchen,2.0,345.63,
1480,2026-07-02,South,Clothing,33.0,221.61,7313.13
1481,2026-03-31,South,Sports,33.0,131.06,4324.98
1482,2026-04-27,South,Sports,41.0,421.23,17270.43
1483,2026-03-03,South,Home & Kitchen,13.0,24.02,312.26
1484,2026-01-23,South,Home & Kitchen,30.0,451.37,13541.1
1485,2026-05-07,east,Beauty,33.0,233.43,7703.19
1486,2026-05-17,East,ELECTRONICS,13.0,320.41,4165.33
1487,2026-05-20,East,Home & Kitchen,26.0,331.38,8615.88
1488,2026-05-09,East,Home & Kitchen,,448.08,9857.76
1489,2026-02-27,south,Clothing,39.0,320.15,12485.85
1490,2026-05-02,West,Sports,2.0,308.9,617.8
1491,2026-01-01,North,Electronics,38.0,37.99,1443.62
1492,2026-02-03,South,Clothing,39.0,261.61,10202.79
1493,2026-04-06,North,Beauty,26.0,79.33,2062.58
1494,2026-05-06,West,Beauty,46.0,370.03,17021.38
1495,2026-04-28,East,Home & Kitchen,15.0,258.55,3878.25
1496,2026-02-17,West,HOME & KITCHEN,34.0,341.71,11618.14
1497,2026-03-30,south,Beauty,42.0,25.63,1076.46
1498,2026-04-27,East,HOME & KITCHEN,44.0,46.97,2066.68
1499,2026-05-09,South,Electronics,49.0,359.58,17619.42
1500,2026-01-16,East,HOME & KITCHEN,40.0,40.68,1627.2
1305,2026-06-15,West,Home & Kitchen,31.0,117.19,3632.89
1341,2026-02-07,West,Electronics,47.0,496.28,23325.16
1048,2026-01-21,east,Clothing,25.0,215.62,5390.5
1068,2026-02-04,east,SPORTS,14.0,70.13,981.82
1480,2026-07-02,south,CLOTHING,33.0,221.61,7313.13
1486,2026-05-17,east,ELECTRONICS,13.0,320.41,4165.33
1311,2026-04-03,East,CLOTHING,6.0,120.69,724.14
1032,2026-02-18,west,Home & Kitchen,10.0,251.61,2516.1
1250,2026-01-03,East,Home & Kitchen,3.0,277.36,832.08
1091,2026-02-09,West,Beauty,,485.06,16492.04
1323,2026-02-02,East,SPORTS,29.0,235.28,6823.12
1169,2026-07-04,East,Electronics,34.0,488.7,16615.8
1120,2026-01-28,West,Electronics,18.0,65.44,1177.92
1067,2026-06-24,,Clothing,7.0,367.89,2575.23
1306,2026-04-14,east,Beauty,34.0,180.72,6144.48
1190,2026-07-17,West,Sports,49.0,349.26,17113.74
1435,2026-07-05,west,BEAUTY,38.0,265.89,10103.82
1290,2026-04-09,South,Clothing,2.0,205.14,410.28
1143,2026-05-17,West,Beauty,45.0,485.11,21829.95
1147,2026-05-04,east,BEAUTY,18.0,434.73,7825.14
